First Name,Email ID,Quantity,Events,Attendee Status,College Name,How did you come to know about this event?,"Specify in ""Others"" (how did you come to know about this event)",Designation,Year of Graduation,City,CGPA,Experience with python (Months),Family Income,Expected salary (Lac),Leadership- skills,Average cgpa=,8.038475685
Chet,chet@xyz.com,1,Product Design & Full Stack,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,Friend/ Classmate,,Students,2023,Ahemdabad,8.7,3,0-2 Lakh,8,no ,,
Carrie,carrie@xyz.com,1,Product Design & Full Stack,Attending,"vidyalankar institute of technology, mumbai",Whatsapp,,Students,2023,Dwarka,8.9,6,0-2 Lakh,9,yes,,
Odette,odette@xyz.com,1,Product Design & Full Stack,Attending,st xavier's college ,Telegram,,Students,2024,Nadiad,7.9,6,0-2 Lakh,18,no,,
Carmella,carmella@xyz.com,1,Product Design & Full Stack,Attending,g h raisoni institut of engineering and technology pune,SPOC/ College Professor,,Students,2024,Rajkot,9.5,8,0-2 Lakh,29,no,,
Jerald,jerald@xyz.com,1,Product Design & Full Stack,Attending,government polytechnic gandhinagar,SPOC/ College Professor,,Students,2025,Surat,9.8,5,0-2 Lakh,9,no,,
Stacy,stacy@xyz.com,1,Product Design & Full Stack,Attending,"vishwakarma institute of technology, pune",SPOC/ College Professor,,Students,2026,Ambala,9.6,3,0-2 Lakh,13,yes,,
Chester,chester@xyz.com,1,Product Design & Full Stack,Attending,government polytechnic gandhinagar,Email | SPOC/ College Professor,,Students,2023,Kunrool,7.2,3,0-2 Lakh,22,yes,,
Morgan,morgan@xyz.com,1,Product Design & Full Stack,Attending,"vishwakarma institute of technology, pune",LinkedIn | Whatsapp | Cloud Counselage Website,,Students,2025,Vijaywada,6.8,3,0-2 Lakh,9,no,,
Marilu,marilu@xyz.com,1,Product Design & Full Stack,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp,,Students,2023,Eluru,8.4,5,0-2 Lakh,20,no,,
Kendall,kendall@xyz.com,1,Product Design & Full Stack,Attending,late g. n. sapkal college of engineering,Whatsapp,,Students,2024,Sivasagar,7.6,6,0-2 Lakh,13,no,,
Jasmin,jasmin@xyz.com,1,Product Design & Full Stack,Attending,"symbiosis institute of technology, pune",SPOC/ College Professor,,Students,2023,Burani,8.3,6,0-2 Lakh,11,no,,
Naomi,naomi@xyz.com,1,Product Design & Full Stack,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Cloud Counselage Website,,Students,2025,Kalyan,8.3,5,0-2 Lakh,9,no,,
Rocky,rocky@xyz.com,1,Product Design & Full Stack,Attending,don bosco college of engineering fatorda goa,Youtube | Whatsapp,,Students,2023,Mumbai,7.7,3,0-2 Lakh,7,yes,,
Chastity,chastity@xyz.com,1,Product Design & Full Stack,Attending,g h raisoni institut of engineering and technology pune,Email,,Students,2025,Patiala,7.4,5,0-2 Lakh,8,no,,
Magdalena,magdalena@xyz.com,1,Product Design & Full Stack,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Email,,Students,2023,Ajmer,7.6,3,0-2 Lakh,20,yes,,
Kristen,kristen@xyz.com,1,Product Design & Full Stack,Attending,"vishwakarma institute of technology, pune",Email,,Students,2024,Amer,8.7,6,0-2 Lakh,9,no ,,
Blanch,blanch@xyz.com,1,Product Design & Full Stack,Attending,late g. n. sapkal college of engineering,Email | Cloud Counselage Website,,Students,2026,Jhalwar,7.2,5,0-2 Lakh,21,no,,
Myriam,myriam@xyz.com,1,Product Design & Full Stack,Attending,dkte society's textile and engineering institute ichalkaranji,Friend/ Classmate | SPOC/ College Professor,,Students,2023,Amreli,6.5,8,0-2 Lakh,21,no,,
Arnold,arnold@xyz.com,1,Product Design & Full Stack,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,Cloud Counselage Website,,Students,2025,Tirupati,9,3,0-2 Lakh,21,no ,,
Aracely,aracely@xyz.com,1,Product Design & Full Stack,Attending,adhiyamaan college of engineering,Whatsapp,,Students,2024,Eluru,8.5,3,0-2 Lakh,18,yes,,
Bernadette,bernadette@xyz.com,1,Product Design & Full Stack,Attending,pillai college of engineering new panvel,SPOC/ College Professor,,Students,2023,Nagaon,6.6,8,0-2 Lakh,8,no,,
Randall,randall@xyz.com,1,Product Design & Full Stack,Attending,"vishwakarma institute of technology, pune",Friend/ Classmate,,Students,2025,Gaya,7.8,6,0-2 Lakh,7,no,,
Clarice,clarice@xyz.com,1,Product Design & Full Stack,Attending,g h raisoni institut of engineering and technology pune,Friend/ Classmate,,Students,2025,Jamalpur,8.5,5,0-2 Lakh,9,yes,,
Tina,tina@xyz.com,1,Product Design & Full Stack,Attending,"mit academy of engineering ,alandi",Cloud Counselage Website,,Students,2023,Bhilai,7.6,5,0-2 Lakh,25,no,,
Crystal,crystal@xyz.com,1,Product Design & Full Stack,Attending,dkte society's textile and engineering institute ichalkaranji,SPOC/ College Professor,,Students,2023,Diu,6.6,5,0-2 Lakh,8,yes,,
Jimmy,jimmy@xyz.com,1,Product Design & Full Stack,Attending,"ld college of engineering, ahmedabad, gujarat ",Whatsapp | Email,,Students,2025,Silvassa,6.6,5,0-2 Lakh,19,yes,,
Diana,diana@xyz.com,1,Product Design & Full Stack,Attending,"vishwakarma institute of technology, pune",Whatsapp | SPOC/ College Professor,,Students,2023,Madgaon,7.9,8,0-2 Lakh,9,yes,,
Denise,denise@xyz.com,1,Product Design & Full Stack,Attending,"mit academy of engineering ,alandi",Friend/ Classmate,,Students,2023,Kheda,6.8,8,0-2 Lakh,7,no,,
Tristan,tristan@xyz.com,1,Product Design & Full Stack,Attending,a. c. patil college of engineering,SPOC/ College Professor,,Students,2024,Morbi,6.7,3,0-2 Lakh,8,no,,
Tressie,tressie@xyz.com,1,Product Design & Full Stack,Attending,don bosco college of engineering fatorda goa,Email,,Students,2023,Faridabad,9.6,8,0-2 Lakh,30,no,,
Erinn,erinn@xyz.com,1,Product Design & Full Stack,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp,,Students,2025,Hisar,7.9,8,0-2 Lakh,20,yes,,
Adell,adell@xyz.com,1,Product Design & Full Stack,Attending,"priyadarshini college of engineering, nagpur ",Friend/ Classmate | SPOC/ College Professor,,Students,2024,Jind,9.3,5,0-2 Lakh,5,no,,
Roderick,roderick@xyz.com,1,Product Design & Full Stack,Attending,"symbiosis institute of technology, pune",SPOC/ College Professor,,Students,2024,Rewari,7.5,6,0-2 Lakh,8,no,,
Tim,tim@xyz.com,1,Product Design & Full Stack,Attending,wilson college ,SPOC/ College Professor,,Students,2026,Sonipat,7.2,5,0-2 Lakh,15,no ,,
Phillis,phillis@xyz.com,1,Product Design & Full Stack,Attending,"ld college of engineering, ahmedabad, gujarat ",Email,,Students,2024,Chamba,9.1,6,0-2 Lakh,19,no ,,
Monte,monte@xyz.com,1,Product Design & Full Stack,Attending,don bosco college of engineering fatorda goa,SPOC/ College Professor,,Students,2025,Doda,7.8,8,0-2 Lakh,9,no,,
Todd,todd@xyz.com,1,Product Design & Full Stack,Attending,st xavier's college ,Instagram,,Students,2024,Jammu,6.9,3,0-2 Lakh,8,no,,
Katie,katie@xyz.com,1,Product Design & Full Stack,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2023,Badmi,7.9,8,0-2 Lakh,21,yes,,
Jake,jake@xyz.com,1,Product Design & Full Stack,Attending,"kle society's college of bca, rls institute, belagavi",Friend/ Classmate,,Students,2025,Bengaluru,7.6,6,0-2 Lakh,9,no,,
Wade,wade@xyz.com,1,Product Design & Full Stack,Attending,"kle society's college of bca, rls institute, belagavi",SPOC/ College Professor,,Students,2023,Mysuru,7.8,3,0-2 Lakh,18,no,,
Pat,pat@xyz.com,1,Product Design & Full Stack,Attending,late g. n. sapkal college of engineering,LinkedIn | Email | Cloud Counselage Website | Telegram,,Students,2025,Bhopal,8,3,0-2 Lakh,9,yes,,
Kristopher,kristopher@xyz.com,1,Product Design & Full Stack,Attending,"mit academy of engineering ,alandi",Instagram,,Students,2023,Indore,8.5,5,0-2 Lakh,17,no ,,
Kirk,kirk@xyz.com,1,Product Design & Full Stack,Attending,"ld college of engineering, ahmedabad, gujarat ",Whatsapp,,Students,2024,Narwar,8.7,3,0-2 Lakh,15,yes,,
Harrison,harrison@xyz.com,1,Product Design & Full Stack,Attending,government polytechnic gandhinagar,LinkedIn,,Students,2024,Ujjain,7.6,6,0-2 Lakh,23,yes,,
Milan,milan@xyz.com,1,Product Design & Full Stack,Attending,"priyadarshini college of engineering, nagpur ",Telegram,,Students,2023,Bhandara,9.2,5,0-2 Lakh,13,no,,
Adrian,adrian@xyz.com,1,Product Design & Full Stack,Attending,new horizon institute of technology and management ,Whatsapp,,Students,2024,Bid,7.6,5,0-2 Lakh,25,yes,,
Beth,beth@xyz.com,1,Product Design & Full Stack,Attending,"mit academy of engineering ,alandi",Whatsapp,,Students,2023,Jalgaon,9.2,5,0-2 Lakh,9,no ,,
Mazie,mazie@xyz.com,1,Product Design & Full Stack,Attending,dkte society's textile and engineering institute ichalkaranji,SPOC/ College Professor,,Students,2024,Mumbai,7.5,6,0-2 Lakh,19,no,,
Junior,junior@xyz.com,1,Product Design & Full Stack,Attending,"priyadarshini college of engineering, nagpur ",Email,,Students,2024,Nagpur,7.3,8,0-2 Lakh,13,no,,
Gabriel,gabriel@xyz.com,1,Product Design & Full Stack,Attending,government polytechnic gandhinagar,Email,,Students,2023,Sangli,7.1,5,0-2 Lakh,21,no ,,
Damien,damien@xyz.com,1,Product Design & Full Stack,Attending,"vishwakarma institute of technology, pune",Whatsapp,,Students,2024,Wardha,8.7,8,0-2 Lakh,9,yes,,
Bonita,bonita@xyz.com,1,Product Design & Full Stack,Attending,"priyadarshini college of engineering, nagpur ",SPOC/ College Professor,,Students,2025,Vasai,6.8,8,0-2 Lakh,7,no,,
Andres,andres@xyz.com,1,Product Design & Full Stack,Attending,st.francis institute of technology,Email,,Students,2026,Shillong,7.1,8,0-2 Lakh,21,no,,
Angelica,angelica@xyz.com,1,Product Design & Full Stack,Attending,late g. n. sapkal college of engineering,Whatsapp,,Students,2025,konark,9.1,5,0-2 Lakh,16,yes,,
Sam,sam@xyz.com,1,Product Design & Full Stack,Attending,"symbiosis institute of technology, pune",Whatsapp,,Students,2024,Cuttack,9.5,6,0-2 Lakh,21,no,,
Israel,israel@xyz.com,1,RPA: A Boon or A Bane,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2024,Barmer,7.4,8,0-2 Lakh,11,no ,,
Samantha,samantha@xyz.com,1,RPA: A Boon or A Bane,Attending,st xavier's college ,,,Students,2023,Pali,8.1,6,0-2 Lakh,21,no,,
Bradley,bradley@xyz.com,1,RPA: A Boon or A Bane,Attending,"s.i.e.s. graduate school of technology, nerul, navi mumbai",,,Students,2025,Gangtok,9.8,3,0-2 Lakh,24,no,,
Isaac,isaac@xyz.com,1,RPA: A Boon or A Bane,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Cloud Counselage Website,,Students,2024,Ghaziabad,8.4,3,0-2 Lakh,8,yes,,
Hermelinda,hermelinda@xyz.com,1,RPA: A Boon or A Bane,Attending,"vishwakarma institute of technology, pune",Whatsapp,,Students,2026,Gonda,9.9,6,0-2 Lakh,18,no,,
Alexis,alexis@xyz.com,1,RPA: A Boon or A Bane,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp,,Students,2023,Gorakhpur,6.6,8,0-2 Lakh,8,no,,
Lottie,lottie@xyz.com,1,RPA: A Boon or A Bane,Attending,"ld college of engineering, ahmedabad, gujarat ",Whatsapp,,Students,2025,Varanasi,8.8,6,0-2 Lakh,18,yes,,
Lizzie,lizzie@xyz.com,1,RPA: A Boon or A Bane,Attending,st xavier's college ,Whatsapp,,Students,2025,Siliguri,7.7,5,0-2 Lakh,6,no,,
Wanda,wanda@xyz.com,1,RPA: A Boon or A Bane,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,,Students,2024,Talmuk,7.6,8,0-2 Lakh,15,no,,
Charisse,charisse@xyz.com,1,RPA: A Boon or A Bane,Attending,late g. n. sapkal college of engineering,Whatsapp,,Students,2025,Vidisha,6.5,8,0-2 Lakh,10,no,,
Trent,trent@xyz.com,1,RPA: A Boon or A Bane,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2023,Barmer,7.9,5,0-2 Lakh,21,no,,
Devon,devon@xyz.com,1,RPA: A Boon or A Bane,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,,Students,2024,Jalor,8.3,3,0-2 Lakh,8,yes,,
Janice,janice@xyz.com,1,RPA: A Boon or A Bane,Attending,st.francis institute of technology,Whatsapp,,Students,2024,Ahemdabad,7.5,6,0-2 Lakh,8,no,,
Lina,lina@xyz.com,1,RPA: A Boon or A Bane,Attending,late g. n. sapkal college of engineering,Whatsapp,,Students,2024,Dwarka,7.6,5,0-2 Lakh,21,yes,,
Birdie,birdie@xyz.com,1,RPA: A Boon or A Bane,Attending,"mit academy of engineering ,alandi",LinkedIn,,Students,2023,Jamnagar,7.3,3,0-2 Lakh,18,no,,
Clifford,clifford@xyz.com,1,RPA: A Boon or A Bane,Attending,dkte society's textile and engineering institute ichalkaranji,Whatsapp,,Students,2026,Nadiad,8.5,8,0-2 Lakh,8,yes,,
Alfonso,alfonso@xyz.com,1,RPA: A Boon or A Bane,Attending,"ld college of engineering, ahmedabad, gujarat ",Whatsapp,,Students,2024,Navsari,7.7,8,0-2 Lakh,8,yes,,
Shawn,shawn@xyz.com,1,RPA: A Boon or A Bane,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,,Students,2023,Okha,8.1,3,0-2 Lakh,12,no ,,
Marlene,marlene@xyz.com,1,RPA: A Boon or A Bane,Attending,government polytechnic gandhinagar,Whatsapp,,Students,2023,Rajkot,7.9,8,0-2 Lakh,23,no ,,
Alvin,alvin@xyz.com,1,RPA: A Boon or A Bane,Attending,"vishwakarma institute of technology, pune",LinkedIn,,Students,2024,Valsad,8.3,5,0-2 Lakh,9,yes,,
Essie,essie@xyz.com,1,RPA: A Boon or A Bane,Attending,a. c. patil college of engineering,Whatsapp,,Students,2025,Nizambad,9.3,3,0-2 Lakh,20,no,,
Dann,dann@xyz.com,1,Skill and Employability Enhancement,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2023,Lucknow,7.5,8,0-2 Lakh,9,no,,
Gwendolyn,gwendolyn@xyz.com,1,Skill and Employability Enhancement,Attending,"vidyalankar institute of technology, mumbai",,,Students,2026,Hugli,9.5,6,0-2 Lakh,18,yes,,
Krystle,krystle@xyz.com,1,Skill and Employability Enhancement,Attending,wilson college ,,,Students,2024,Malda,7.9,6,0-2 Lakh,20,no,,
Cheryle,cheryle@xyz.com,1,Skill and Employability Enhancement,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2023,Siliguri,7.8,3,0-2 Lakh,24,no,,
Pam,pam@xyz.com,1,Skill and Employability Enhancement,Attending,g h raisoni institut of engineering and technology pune,,,Students,2025,Silguri,9.1,5,0-2 Lakh,17,no,,
Peg,peg@xyz.com,1,Skill and Employability Enhancement,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2024,Siuri,9.2,5,0-2 Lakh,9,yes,,
Lovella,lovella@xyz.com,1,Skill and Employability Enhancement,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2023,Titagrah,7.3,3,0-2 Lakh,8,yes,,
Meghan,meghan@xyz.com,1,Skill and Employability Enhancement,Attending,a. c. patil college of engineering,,,Students,2024,Akola,8.4,3,0-2 Lakh,8,no,,
Mariah,mariah@xyz.com,1,Skill and Employability Enhancement,Attending,a. c. patil college of engineering,,,Students,2025,Buldhana,7.1,8,0-2 Lakh,9,no,,
Loretta,loretta@xyz.com,1,Skill and Employability Enhancement,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,,,Students,2023,Navi Mumbai,9.7,3,0-2 Lakh,8,no ,,
Rosalind,rosalind@xyz.com,1,Skill and Employability Enhancement,Attending,adhiyamaan college of engineering,,,Students,2024,Amritsar,7.6,5,0-2 Lakh,11,no,,
Dixie,dixie@xyz.com,1,Skill and Employability Enhancement,Attending,don bosco college of engineering fatorda goa,,,Students,2023,Patiala,6.5,3,0-2 Lakh,15,no,,
Dena,dena@xyz.com,1,Skill and Employability Enhancement,Attending,a. c. patil college of engineering,,,Students,2025,Barmer,7.3,6,0-2 Lakh,23,no,,
Barry,barry@xyz.com,1,Skill and Employability Enhancement,Attending,government polytechnic gandhinagar,,,Students,2025,Kota,9.3,8,0-2 Lakh,25,no ,,
Jocelyn,jocelyn@xyz.com,1,Skill and Employability Enhancement,Attending,st.francis institute of technology,,,Students,2024,Dwarka,8.3,5,0-2 Lakh,15,no,,
Doug,doug@xyz.com,1,Skill and Employability Enhancement,Attending,"mit academy of engineering ,alandi",,,Students,2023,Rajkot,8.7,8,0-2 Lakh,15,no ,,
Courtney,courtney@xyz.com,1,Skill and Employability Enhancement,Attending,wilson college ,,,Students,2025,Valsad,6.8,6,0-2 Lakh,20,yes,,
Major,major@xyz.com,1,Skill and Employability Enhancement,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2026,Chandigarh,8.5,5,0-2 Lakh,9,no,,
Cordie,cordie@xyz.com,1,Skill and Employability Enhancement,Attending,don bosco college of engineering fatorda goa,,,Students,2023,Tezpur,9.1,5,0-2 Lakh,8,no,,
Bette,bette@xyz.com,1,Skill and Employability Enhancement,Attending,pillai college of engineering new panvel,,,Students,2026,Sivasagar,8.9,5,0-2 Lakh,7,yes,,
Rafael,rafael@xyz.com,1,Skill and Employability Enhancement,Attending,pillai college of engineering new panvel,,,Students,2023,Motihari,9.5,5,0-2 Lakh,9,yes,,
Margarita,margarita@xyz.com,1,Skill and Employability Enhancement,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",,,Students,2025,Sasaram,6.2,8,0-2 Lakh,21,no,,
Hattie,hattie@xyz.com,1,Skill and Employability Enhancement,Attending,"vishwakarma institute of technology, pune",,,Students,2023,Siwan,9.1,5,0-2 Lakh,30,no,,
Reynaldo,reynaldo@xyz.com,1,Skill and Employability Enhancement,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2026,Ambikapur,9.5,6,0-2 Lakh,26,yes,,
Nicolas,nicolas@xyz.com,1,Skill and Employability Enhancement,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,,,Students,2024,Godhra,7.9,8,0-2 Lakh,5,yes,,
Curt,curt@xyz.com,1,Skill and Employability Enhancement,Attending,pillai college of engineering new panvel,,,Students,2025,Morbi,7.5,8,0-2 Lakh,7,yes,,
Dustin,dustin@xyz.com,1,Skill and Employability Enhancement,Attending,government polytechnic gandhinagar,,,Students,2026,Surat,7.7,3,0-2 Lakh,11,yes,,
Octavio,octavio@xyz.com,1,Skill and Employability Enhancement,Attending,wilson college ,,,Students,2023,Kangra,7.3,5,0-2 Lakh,16,no,,
Yuko,yuko@xyz.com,1,Skill and Employability Enhancement,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2024,Mandi,6.7,3,0-2 Lakh,9,no,,
Ernest,ernest@xyz.com,1,Skill and Employability Enhancement,Attending,g h raisoni institut of engineering and technology pune,,,Students,2023,Shimla,9,6,0-2 Lakh,7,no,,
Troy,troy@xyz.com,1,Skill and Employability Enhancement,Attending,government polytechnic gandhinagar,,,Students,2023,Una,7.2,8,0-2 Lakh,8,yes,,
Minnie,minnie@xyz.com,1,Skill and Employability Enhancement,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",,,Students,2025,Anantnag,8.5,6,0-2 Lakh,6,yes,,
Myra,myra@xyz.com,1,Skill and Employability Enhancement,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2024,Gulmarg,9.5,5,0-2 Lakh,5,yes,,
Shawna,shawna@xyz.com,1,Skill and Employability Enhancement,Attending,st.francis institute of technology,,,Students,2023,Jammu,8.1,6,0-2 Lakh,21,yes,,
Jeffry,jeffry@xyz.com,1,Skill and Employability Enhancement,Attending,"symbiosis institute of technology, pune",,,Students,2025,Srinagar,9.1,5,0-2 Lakh,7,no,,
Tyler,tyler@xyz.com,1,Skill and Employability Enhancement,Attending,"vidyalankar institute of technology, mumbai",,,Students,2023,Hasan,9.4,3,0-2 Lakh,8,yes,,
Loreta,loreta@xyz.com,1,Skill and Employability Enhancement,Attending,pillai college of engineering new panvel,,,Students,2023,Thrissur,7.5,6,0-2 Lakh,11,yes,,
Lona,lona@xyz.com,1,Skill and Employability Enhancement,Attending,st xavier's college ,,,Students,2023,Bhopal,7.2,8,0-2 Lakh,15,no,,
Toni,toni@xyz.com,1,Skill and Employability Enhancement,Attending,"symbiosis institute of technology, pune",,,Students,2026,Vidisha,7.9,8,0-2 Lakh,25,yes,,
Agnes,agnes@xyz.com,1,Skill and Employability Enhancement,Attending,wilson college ,,,Students,2024,Bhandara,7.7,3,0-2 Lakh,9,yes,,
Wesley,wesley@xyz.com,1,Skill and Employability Enhancement,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2024,Bid,6.5,5,0-2 Lakh,15,no,,
Oscar,oscar@xyz.com,1,Skill and Employability Enhancement,Attending,"thakur institute of management studies, career development & research - [timscdr]",,,Students,2025,Buldhana,9.4,5,0-2 Lakh,17,no,,
